From Date,PM2.5,PM10,NO2,SO2,CO,RH,WS,WD,SR,AT
13-03-2020 00:00,91.75,306.65,45.43,18.4,0.65,53.52,1.08,117.74,194.19,23.97
14-03-2020 00:00,45.08,105.42,38.68,13.08,0.6,68.54,1.29,221.7,113.59,22.46
15-03-2020 00:00,108.04,186.48,38.73,20.51,0.76,67.37,1.11,136.16,161.92,21.94
16-03-2020 00:00,101.12,208.98,32.7,29.03,0.66,64.69,1.71,106.88,180.38,23.05
17-03-2020 00:00,110.52,221.88,33.18,32.32,0.73,62.52,1.93,108.91,208.68,23.73
19-03-2020 00:00,138.3,294.53,44.12,30.13,1.05,61.24,0.92,82.69,183.1,25.22
20-03-2020 00:00,93.34,231.0,57.91,19.19,1.11,56.68,0.76,195.05,160.34,26.09
22-03-2020 00:00,87.82,145.5,30.04,21.55,0.7,56.72,1.16,129.67,192.95,25.81
23-03-2020 00:00,61.5,105.78,25.03,19.22,0.57,53.62,0.78,77.33,193.98,26.34
24-03-2020 00:00,50.94,96.83,25.45,16.29,0.62,57.54,1.09,223.62,131.83,25.91
25-03-2020 00:00,51.15,83.33,17.87,10.27,0.58,61.68,0.95,106.71,219.43,26.2
26-03-2020 00:00,76.01,103.38,12.51,15.5,0.55,64.38,2.03,98.58,121.58,25.24
27-03-2020 00:00,28.65,44.1,13.12,11.09,0.48,69.03,1.55,208.34,106.38,23.87
28-03-2020 00:00,28.62,42.42,11.79,9.73,0.8,68.15,1.73,113.21,235.44,23.97
29-03-2020 00:00,46.69,76.92,11.27,10.99,0.5,60.42,2.55,107.83,243.97,24.86
30-03-2020 00:00,65.58,92.52,13.55,14.42,0.53,58.59,1.92,97.02,239.74,24.82
31-03-2020 00:00,52.75,78.62,13.8,16.34,0.48,55.96,1.55,108.46,204.27,25.6
1/4/2020 0:00,51.4,84.1,14.4,16.93,0.54,55.17,1.57,105.71,227.21,26.38
2/4/2020 0:00,39.1,76.85,11.79,11.78,0.42,55.58,2.4,116.92,244.79,25.62
3/4/2020 0:00,68.15,108.69,15.44,19.06,0.5,50.38,2.04,98.79,244.73,25.21
4/4/2020 0:00,74.56,115.56,16.61,18.47,0.52,50.02,1.68,104.07,245.52,25.89
5/4/2020 0:00,80.44,126.44,20.65,19.49,0.63,48.67,0.85,155.33,217.33,27.14
6/4/2020 0:00,72.42,128.48,19.04,14.96,0.61,47.11,1.08,99.34,236.46,28.16
7/4/2020 0:00,56.54,129.48,15.17,18.61,0.46,50.1,1.26,90.43,227.52,27.01
8/4/2020 0:00,40.6,98.66,13.48,15.96,0.39,46.32,2.51,109.21,240.38,26.52
9/4/2020 0:00,66.7,121.86,21.74,21.35,0.59,46.53,1.56,93.22,225.79,26.65
10/4/2020 0:00,85.75,156.0,24.62,20.6,0.71,43.09,0.71,88.17,229.06,28.34
11/4/2020 0:00,64.34,153.29,23.37,16.57,0.67,42.76,1.28,144.13,223.3,29.27
12/4/2020 0:00,65.23,139.35,18.71,25.86,0.59,44.29,1.98,94.17,232.5,28.56
13-04-2020 00:00,88.36,190.35,23.94,30.97,0.71,42.8,1.66,76.15,224.3,29.77
14-04-2020 00:00,105.47,220.02,29.22,32.77,0.87,40.99,0.69,196.35,170.96,30.74
15-04-2020 00:00,67.82,211.47,27.58,16.66,0.66,35.07,1.27,185.76,215.47,31.33
16-04-2020 00:00,80.2,240.68,24.64,25.76,0.56,37.03,1.85,103.66,217.55,30.02
17-04-2020 00:00,27.33,110.73,19.9,13.14,0.41,37.83,1.32,194.33,190.37,30.11
18-04-2020 00:00,25.57,99.45,19.87,13.75,0.43,46.23,1.57,260.46,194.82,28.51
19-04-2020 00:00,50.8,82.34,19.73,11.13,0.55,50.18,1.62,119.65,241.29,27.84
20-04-2020 00:00,75.65,162.07,29.08,11.23,0.69,49.86,1.23,104.14,206.28,26.88
21-04-2020 00:00,56.0,134.25,43.25,28.85,0.68,47.7,1.75,108.43,5.53,26.58
22-04-2020 00:00,59.4,158.75,27.78,16.53,0.93,37.88,1.4,141.84,169.94,29.98
23-04-2020 00:00,59.67,152.6,31.1,17.03,0.79,39.98,1.18,156.88,122.39,29.04
24-04-2020 00:00,66.65,152.0,31.05,12.69,0.81,41.75,0.78,206.6,226.42,29.69
25-04-2020 00:00,20.44,94.57,22.41,10.29,0.49,40.67,1.05,138.92,181.14,29.82
26-04-2020 00:00,29.42,94.42,20.52,11.1,0.56,51.65,1.91,274.92,139.88,27.16
27-04-2020 00:00,25.38,39.06,18.12,11.6,0.52,65.2,2.23,292.62,62.12,24.41
29-04-2020 00:00,96.77011377613778,228.18507701786814,38.00919245049505,14.652633528866936,1.339010852713178,52.2,1.85,300.3,5.6,29.3
30-04-2020 00:00,49.24,131.4,26.21,21.47,0.88,41.07,1.04,232.45,235.0,32.17
1/5/2020 0:00,62.04,156.75,15.31,14.2,0.79,47.62,1.42,229.22,210.58,31.0
2/5/2020 0:00,31.17,108.9,38.00919245049505,10.4,0.62,50.67,2.57,294.81,211.12,29.82
3/5/2020 0:00,27.46,84.79,38.00919245049505,9.53,0.55,55.77,2.18,265.76,121.62,28.23
4/5/2020 0:00,30.54,59.19,38.00919245049505,13.12,0.61,54.73,0.77,184.53,209.54,28.2
5/5/2020 0:00,65.75,135.21,38.00919245049505,14.89,0.75,47.65,1.27,111.92,226.15,29.95
6/5/2020 0:00,56.08,197.69,38.00919245049505,13.64,0.67,41.35,1.19,193.23,163.97,29.86
7/5/2020 0:00,30.33,81.5,38.00919245049505,12.96,0.51,41.33,1.2,235.94,247.6,29.79
8/5/2020 0:00,52.23,124.83,38.00919245049505,12.54,0.66,43.05,1.03,172.6,227.27,31.19
9/5/2020 0:00,51.1,126.42,38.00919245049505,16.37,0.7,43.93,1.45,268.17,219.21,31.9
10/5/2020 0:00,44.31,113.89,38.00919245049505,13.72,0.62,49.97,1.95,286.52,100.23,28.51
11/5/2020 0:00,41.79,97.4,32.47,11.16,0.74,51.2,1.72,286.18,178.54,28.9
12/5/2020 0:00,44.12,100.38,23.02,14.09,0.67,48.23,1.17,293.34,215.82,30.15
13-05-2020 00:00,71.23,183.44,29.28,18.09,0.76,50.33,0.79,153.35,122.08,29.68
14-05-2020 00:00,60.78,127.23,31.33,12.52,0.78,53.98,1.13,167.32,211.89,29.46
15-05-2020 00:00,65.71,125.54,36.34,16.52,1.04,49.55,2.12,107.63,249.83,29.33
16-05-2020 00:00,115.67,192.15,52.06,29.44,0.8,42.16,2.06,103.01,262.56,30.4
17-05-2020 00:00,128.38,246.1,70.55,35.66,1.0,39.44,1.03,94.01,196.29,30.95
18-05-2020 00:00,134.88,274.35,69.04,32.6,0.9,37.9,1.54,98.08,239.67,30.99
20-05-2020 00:00,93.85,245.81,60.51,26.5,0.7,34.34,2.06,123.3,253.73,30.97
21-05-2020 00:00,67.56,269.33,71.83,23.09,0.65,33.44,2.56,98.39,262.06,31.73
23-05-2020 00:00,70.81,267.67,83.48,18.29,0.62,32.18,1.62,124.49,203.94,36.52
24-05-2020 00:00,58.55,234.57,58.52,23.27,0.57,32.2,1.97,107.0,236.86,39.57
25-05-2020 00:00,83.77,255.32,72.46,31.17,0.76,34.35,2.03,81.3,243.23,38.82
26-05-2020 00:00,67.97,282.32,77.89,19.81,0.7,32.1,1.89,99.94,240.19,39.83
27-05-2020 00:00,39.75,203.0,68.62,9.19,0.6,33.31,1.75,172.07,227.48,39.95
29-05-2020 00:00,20.46,72.6,43.9,4.12,0.56,55.2,2.27,258.44,180.94,33.35
30-05-2020 00:00,22.15,63.98,44.46,5.91,0.54,54.57,1.76,283.64,231.65,33.85
31-05-2020 00:00,17.15,36.81,40.41,10.42,0.48,64.04,1.56,197.01,151.56,31.21
1/6/2020 0:00,40.4,89.77,49.36,5.79,0.67,58.8,0.52,188.06,217.69,33.21
2/6/2020 0:00,40.33,110.44,51.89,5.81,0.64,55.33,1.08,132.53,213.98,34.36
3/6/2020 0:00,57.56,142.96,53.18,16.4,0.64,50.37,0.79,129.09,204.38,35.39
4/6/2020 0:00,103.33,198.17,69.42,19.89,0.89,56.9,1.03,185.58,101.84,33.19
5/6/2020 0:00,41.27,112.62,62.79,7.71,0.76,56.66,1.06,232.05,186.34,33.42
6/6/2020 0:00,34.29,96.06,54.34,5.52,0.64,54.75,1.2,249.01,203.05,34.72
7/6/2020 0:00,37.62,84.92,50.15,7.87,0.57,57.58,1.18,212.15,198.5,34.05
8/6/2020 0:00,46.79,128.06,63.32,9.88,0.75,53.27,1.03,144.34,227.82,35.64
9/6/2020 0:00,64.29,199.25,68.45,9.81,0.9,48.87,0.82,147.55,218.99,37.63
10/6/2020 0:00,47.96,175.9,61.76,4.59,0.73,49.04,0.84,99.38,204.94,37.47
11/6/2020 0:00,44.08,157.92,52.71,9.69,0.65,50.13,0.78,121.94,203.35,37.6
12/6/2020 0:00,64.58,233.98,48.68,9.64,0.87,48.17,0.89,260.87,195.73,38.17
13-06-2020 00:00,49.08,160.29,28.86,8.84,0.79,53.82,1.45,222.06,112.11,35.93
14-06-2020 00:00,76.25,173.44,29.04,12.35,0.95,51.76,0.64,163.72,200.45,37.38
15-06-2020 00:00,47.44,165.75,28.37,9.93,0.77,44.83,1.16,177.25,182.19,38.65
16-06-2020 00:00,38.25,134.71,28.76,11.07,0.86,45.36,1.17,285.46,179.46,38.64
17-06-2020 00:00,28.71,102.33,22.11,10.36,0.72,49.05,1.91,306.01,212.87,38.11
18-06-2020 00:00,31.48,125.65,19.58,9.73,0.69,47.15,1.56,251.74,214.69,38.88
19-06-2020 00:00,55.67,295.17,18.17,11.67,0.74,49.36,1.78,223.23,166.27,38.83
20-06-2020 00:00,30.41,135.43,20.93,7.91,0.6,54.42,1.61,202.92,123.0,35.41
21-06-2020 00:00,35.86,102.02,25.65,7.39,0.72,58.3,0.98,198.95,142.74,35.02
22-06-2020 00:00,38.75,93.51,25.63,9.86,0.79,57.82,0.94,196.88,206.82,35.64
23-06-2020 00:00,25.06,76.03,20.46,10.04,0.67,57.65,2.03,294.35,224.18,36.01
24-06-2020 00:00,26.44,69.01,20.77,11.42,0.75,61.93,1.82,300.63,172.95,34.99
25-06-2020 00:00,41.24,94.59,20.53,7.68,0.74,59.8,0.84,124.06,158.19,35.62
26-06-2020 00:00,55.98,160.09,21.63,9.93,0.78,58.76,1.69,98.31,185.16,35.93
27-06-2020 00:00,42.18,238.47,18.9,5.81,0.58,54.1,2.29,61.46,172.99,36.74
28-06-2020 00:00,54.41,423.75,17.53,7.81,0.61,49.03,2.26,87.26,190.47,38.5
29-06-2020 00:00,35.47,236.21,16.08,11.37,0.67,48.86,1.93,162.31,178.57,37.85
30-06-2020 00:00,40.43,103.55,17.35,13.44,0.8,57.15,1.89,304.67,228.37,36.62
1/2/2018 0:00,164.78,252.41,22.27,13.4,1.02,53.49,1.28,297.87,218.11,22.23
2/2/2018 0:00,148.67,237.42,20.64,9.73,0.77,68.12,1.07,301.58,153.77,17.7
3/2/2018 0:00,139.44,234.03,22.59,11.9,0.72,60.5,1.22,291.76,167.15,16.52
4/2/2018 0:00,169.65,218.85,21.01,11.35,0.63,64.82,1.18,315.2,167.23,14.69
5/2/2018 0:00,200.95,308.9,27.58,14.86,0.89,57.82,0.96,311.87,125.81,14.71
6/2/2018 0:00,190.61,268.05,23.37,15.27,0.82,59.28,1.55,314.95,125.57,15.71
7/2/2018 0:00,178.47,257.06,22.87,13.46,0.86,58.68,1.33,323.02,187.72,14.75
8/2/2018 0:00,183.7,354.06,28.86,19.0,1.15,65.45,0.78,294.1,164.73,14.36
9/2/2018 0:00,209.8,352.42,30.13,17.07,1.11,63.83,0.92,278.94,173.93,15.15
10/2/2018 0:00,193.46,378.03,53.35,12.65,1.39,58.76,0.6,155.71,156.19,15.64
11/2/2018 0:00,159.79,436.44,46.78,10.74,1.21,49.33,1.21,134.57,130.95,17.54
12/2/2018 0:00,105.69,241.24,22.73,5.27,0.74,76.08,1.78,126.44,80.19,16.16
13-02-2018 00:00,148.13,176.28,25.48,5.65,0.78,83.89,1.09,218.25,144.15,15.43
14-02-2018 00:00,85.19,146.56,13.34,5.58,0.43,70.93,1.57,324.67,176.34,15.28
15-02-2018 00:00,113.2,166.04,15.78,6.66,0.56,72.64,1.53,326.71,166.74,16.4
16-02-2018 00:00,159.82,226.19,18.5,9.52,0.68,75.24,1.17,323.25,154.61,17.25
17-02-2018 00:00,176.34,252.47,17.48,9.14,0.76,73.01,1.21,316.21,156.03,18.13
18-02-2018 00:00,160.78,247.79,19.27,7.26,0.73,69.76,1.01,308.0,169.03,17.31
19-02-2018 00:00,178.89,298.14,27.07,13.34,0.9,61.72,0.88,309.6,176.55,17.92
20-02-2018 00:00,183.56,305.56,24.58,13.61,0.77,65.03,0.93,307.33,199.9,19.52
21-02-2018 00:00,125.22,309.48,32.03,10.34,1.35,51.33,1.09,242.23,130.87,25.06
22-02-2018 00:00,167.41,362.81,36.79,11.92,1.12,66.11,0.82,218.06,155.5,22.17
23-02-2018 00:00,182.43,422.47,34.59,15.23,1.13,61.27,0.84,169.65,134.14,23.26
24-02-2018 00:00,219.96,451.17,32.21,16.65,1.22,58.91,1.28,96.97,113.2,23.43
25-02-2018 00:00,99.17,219.68,19.69,11.19,0.61,60.22,1.41,207.48,151.57,22.09
26-02-2018 00:00,72.73,148.61,14.58,7.13,0.48,71.77,1.67,323.68,178.63,19.99
27-02-2018 00:00,123.36,199.3,18.39,9.83,0.65,70.42,1.18,318.54,161.49,21.66
28-02-2018 00:00,159.97,299.66,24.34,13.13,0.82,69.35,1.06,250.81,140.67,22.57
1/3/2018 0:00,145.11,271.78,20.87,10.39,0.81,67.2,0.98,265.75,158.74,21.58
2/3/2018 0:00,133.29,283.64,18.4,12.55,0.96,65.24,0.98,234.88,193.47,22.69
3/3/2018 0:00,107.86,205.1,15.74,6.1,0.56,61.88,0.88,242.79,177.68,23.25
4/3/2018 0:00,82.36,172.1,15.45,9.39,0.54,60.57,1.25,218.37,144.06,22.43
5/3/2018 0:00,97.75,174.34,16.07,10.89,0.55,64.99,1.37,311.12,216.93,20.99
6/3/2018 0:00,95.58,165.58,15.41,9.22,0.52,63.17,1.68,319.89,217.5,20.69
7/3/2018 0:00,114.96,194.79,21.41,9.51,0.61,62.43,1.47,311.24,222.76,20.88
8/3/2018 0:00,172.09,329.54,36.82,16.09,1.08,59.68,0.81,205.6,196.07,22.42
9/3/2018 0:00,124.62,262.67,30.44,11.93,0.87,57.94,1.32,268.48,205.38,23.14
10/3/2018 0:00,89.58,189.0,14.2,10.56,0.52,56.53,1.8,287.21,216.86,23.55
11/3/2018 0:00,103.42,192.96,16.55,11.56,0.57,59.55,1.33,316.79,214.95,23.13
12/3/2018 0:00,123.12,238.21,18.91,13.75,0.65,57.39,1.33,278.79,207.59,25.03
13-03-2018 00:00,136.55,309.88,28.52,13.98,0.8,52.59,1.05,256.1,213.11,26.04
14-03-2018 00:00,155.4,433.54,44.54,14.14,1.01,45.17,1.14,186.79,194.11,25.69
15-03-2018 00:00,145.57,395.88,24.18,14.17,0.87,52.39,1.53,192.8,160.89,24.62
16-03-2018 00:00,116.06,288.42,18.26,11.92,0.7,54.42,1.51,274.26,212.94,23.54
17-03-2018 00:00,116.35,231.05,12.24,10.84,0.42,61.17,1.6,311.63,226.29,20.0
19-03-2018 00:00,95.81,265.22,16.42,15.98,0.65,45.42,1.33,279.43,201.32,24.64
20-03-2018 00:00,137.7,352.09,21.99,19.45,0.88,46.73,0.85,236.5,192.32,25.65
21-03-2018 00:00,115.84,261.9,15.02,13.05,0.69,57.42,1.6,185.37,188.6,25.17
22-03-2018 00:00,97.64,212.48,10.06,11.61,0.53,59.74,1.6,237.74,198.06,24.08
23-03-2018 00:00,75.72,181.36,9.51,10.53,0.48,59.6,1.43,315.88,238.24,23.21
24-03-2018 00:00,113.29,235.96,8.89,14.54,0.51,56.11,1.71,323.54,235.83,24.45
25-03-2018 00:00,106.0,207.29,8.4,10.85,0.54,56.41,1.64,319.83,228.63,24.77
26-03-2018 00:00,113.33,240.75,10.06,14.87,0.58,48.64,1.75,319.84,228.23,26.17
27-03-2018 00:00,128.9,329.83,25.63,19.26,0.95,41.33,1.01,257.66,235.46,27.01
28-03-2018 00:00,140.46,343.62,21.48,14.12,0.96,40.33,1.15,260.92,228.59,27.79
29-03-2018 00:00,101.08,230.7,9.35,13.08,0.56,41.89,1.59,322.02,229.77,27.2
30-03-2018 00:00,140.84,313.17,13.37,16.36,0.74,41.48,1.41,289.38,233.69,27.32
31-03-2018 00:00,126.16,354.41,17.5,13.65,0.78,48.44,1.69,125.6,204.52,25.74
1/4/2018 0:00,101.86,272.31,14.45,10.45,0.67,41.81,1.58,110.09,275.8,28.97
2/4/2018 0:00,144.65,337.02,17.93,16.7,0.97,43.91,1.57,114.56,190.61,28.55
3/4/2018 0:00,157.47,356.11,21.21,17.58,1.03,40.89,1.33,122.18,189.95,30.36
4/4/2018 0:00,172.21,392.92,22.82,17.25,1.17,44.0,1.04,108.67,179.18,30.55
5/4/2018 0:00,152.17,376.84,24.13,15.41,0.99,43.13,1.02,194.44,191.54,30.56
6/4/2018 0:00,129.93,321.5,26.76,15.31,0.77,42.86,1.41,140.47,169.01,28.86
7/4/2018 0:00,67.44,194.86,26.6,9.75,0.53,44.3,1.52,125.18,230.77,28.18
8/4/2018 0:00,80.04,216.16,25.78,9.61,0.56,47.24,1.96,112.14,233.97,28.84
9/4/2018 0:00,65.12,183.76,54.69,7.36,0.97,56.76,0.94,150.66,79.11,26.78
10/4/2018 0:00,112.88,313.21,31.78,9.86,0.77,52.9,1.2,152.65,196.76,28.04
11/4/2018 0:00,58.92,148.12,18.64,7.11,0.46,61.25,2.07,94.74,155.07,25.05
12/4/2018 0:00,55.12,141.83,23.82,8.4,0.46,44.8,1.36,168.75,243.35,27.37
13-04-2018 00:00,89.75,220.12,33.89,10.5,0.61,30.16,1.09,258.88,261.78,27.93
14-04-2018 00:00,92.9,237.92,27.63,14.34,0.57,24.78,1.38,285.61,236.6,29.54
15-04-2018 00:00,122.04,331.13,26.91,14.65,0.81,28.19,0.98,278.94,230.71,30.71
16-04-2018 00:00,126.56,375.34,45.47,14.38,0.9,28.27,1.52,105.89,173.84,31.77
17-04-2018 00:00,100.75,318.11,33.44,11.29,0.7,27.26,1.35,187.13,226.41,32.15
18-04-2018 00:00,79.44,317.19,16.61,12.29,0.38,25.0,1.95,296.32,242.47,31.34
19-04-2018 00:00,93.1,320.32,20.12,12.49,0.49,22.85,1.33,264.79,226.04,32.79
20-04-2018 00:00,114.71,467.95,24.25,10.62,0.67,22.98,1.84,188.27,188.68,32.43
21-04-2018 00:00,93.23,433.15,12.46,12.76,0.36,32.44,1.46,287.99,205.66,29.09
22-04-2018 00:00,53.57,242.23,13.73,12.74,0.37,23.9,1.67,325.35,262.42,28.01
23-04-2018 00:00,71.53,246.63,17.83,10.45,0.47,19.14,1.7,325.62,258.7,29.15
24-04-2018 00:00,118.7,298.33,24.91,14.37,0.71,18.13,1.26,313.47,245.84,31.0
25-04-2018 00:00,105.06,438.08,59.35,23.0,1.1,16.82,0.89,253.38,238.82,32.72
26-04-2018 00:00,148.85,452.43,41.65,15.38,1.07,17.2,1.19,153.68,195.72,34.63
27-04-2018 00:00,125.2,447.81,23.56,14.34,0.88,40.79,1.81,120.1,212.16,32.3
28-04-2018 00:00,87.33,399.62,20.59,9.7,0.72,41.9,1.99,108.28,217.43,32.97
29-04-2018 00:00,111.17,345.21,23.5,13.39,0.87,40.51,1.16,113.26,200.22,33.17
30-04-2018 00:00,103.14,293.58,20.14,10.63,0.77,38.15,1.46,127.62,221.37,33.17
1/5/2018 0:00,55.65,199.97,24.75,9.35,0.59,49.9,2.25,115.44,222.45,31.21
2/5/2018 0:00,59.95,256.65,20.34,8.18,0.59,49.18,2.29,110.06,197.45,30.06
3/5/2018 0:00,49.97,216.53,19.99,6.3,0.45,45.87,2.48,122.59,201.08,29.66
4/5/2018 0:00,70.12,165.32,18.71,8.34,0.58,48.97,2.02,105.8,234.94,30.75
5/5/2018 0:00,114.42,272.05,34.97,10.21,0.93,38.81,0.91,163.61,230.02,33.16
6/5/2018 0:00,132.58,355.52,21.6,12.81,0.86,34.83,1.61,92.4,235.5,32.18
7/5/2018 0:00,156.4,363.99,19.08,14.29,0.87,31.05,1.16,218.46,240.57,32.85
8/5/2018 0:00,52.65,168.89,9.39,4.86,0.4,42.35,2.12,243.89,236.42,29.24
9/5/2018 0:00,96.41,211.52,25.85,10.51,0.77,60.47,0.77,150.2,188.63,26.96
10/5/2018 0:00,144.39,279.47,25.29,11.1,0.84,45.33,0.77,218.85,243.88,30.84
11/5/2018 0:00,194.03,414.87,34.04,16.04,1.16,35.78,0.99,254.76,222.64,34.05
12/5/2018 0:00,196.74,461.4,44.83,14.52,1.44,41.5,1.26,131.1,175.95,34.24
13-05-2018 00:00,96.44,310.2,22.28,5.95,0.67,48.69,2.2,105.32,193.78,31.95
14-05-2018 00:00,73.47,182.41,22.43,8.71,0.6,49.16,1.32,117.98,211.24,29.42
15-05-2018 00:00,110.99,257.52,25.1,9.35,0.75,49.73,1.52,93.58,206.66,31.73
16-05-2018 00:00,104.81,230.92,21.81,7.85,0.68,42.64,1.47,254.32,243.73,32.82
17-05-2018 00:00,131.42,328.35,21.12,10.73,0.65,31.88,0.97,215.68,218.06,34.02
18-05-2018 00:00,137.85,339.05,25.32,13.21,0.85,33.02,1.18,127.55,203.31,33.46
19-05-2018 00:00,146.23,353.3,32.74,12.26,0.89,36.56,0.82,228.97,224.35,33.65
20-05-2018 00:00,116.21,299.71,22.03,7.92,0.65,23.8,1.45,251.77,236.87,34.46
21-05-2018 00:00,87.41,285.42,16.85,6.4,0.49,13.12,1.99,263.25,269.54,36.17
22-05-2018 00:00,120.69,318.84,47.13,2.71,0.92,17.12,1.17,194.3,253.64,36.05
23-05-2018 00:00,146.47,384.68,47.44,9.8,0.96,24.35,1.01,146.77,242.11,35.79
24-05-2018 00:00,121.1,328.35,24.76,14.01,0.74,19.5,1.36,223.25,231.05,35.7
25-05-2018 00:00,102.76,311.65,36.23,10.21,0.73,14.76,1.3,283.7,277.93,35.94
26-05-2018 00:00,104.64,260.92,36.7,8.18,0.74,15.57,0.96,255.55,278.44,36.43
27-05-2018 00:00,140.17,382.68,32.67,8.12,0.85,17.31,1.15,195.5,255.45,36.75
28-05-2018 00:00,136.37,338.16,38.39,12.46,0.96,27.58,1.18,95.17,232.1,35.21
29-05-2018 00:00,139.98,392.35,41.32,8.44,1.03,31.56,1.48,166.45,245.41,36.23
30-05-2018 00:00,82.25,370.4,24.09,5.89,0.56,39.14,2.36,133.71,227.4,34.89
31-05-2018 00:00,96.66,289.42,31.95,7.12,0.79,42.27,1.45,122.35,238.8,35.33
1/6/2018 0:00,80.69,250.19,21.01,6.96,0.64,48.58,2.36,112.93,244.1,33.77
2/6/2018 0:00,63.14,178.8,26.74,6.39,0.53,48.07,2.04,113.43,233.8,31.5
3/6/2018 0:00,69.23,165.91,18.25,5.89,0.64,53.47,2.04,106.12,241.46,32.79
4/6/2018 0:00,73.7,213.47,24.15,4.85,0.6,48.02,2.06,115.45,223.52,35.35
5/6/2018 0:00,65.33,173.51,22.63,6.17,0.63,46.8,2.06,109.83,224.77,35.65
6/6/2018 0:00,64.08,166.07,13.91,4.8,0.62,59.58,2.07,76.0,156.81,31.74
7/6/2018 0:00,94.81,212.7,22.19,6.95,0.91,54.47,1.42,103.53,226.6,34.59
8/6/2018 0:00,91.55,249.15,29.07,6.34,0.81,55.5,2.3,111.51,213.08,35.09
9/6/2018 0:00,58.71,158.04,18.37,3.91,0.71,70.2,1.98,139.81,182.05,31.21
10/6/2018 0:00,70.72,156.59,19.92,4.93,0.51,64.27,0.86,211.51,253.08,32.16
11/6/2018 0:00,69.86,240.75,19.87,5.36,0.47,52.98,1.49,299.34,264.29,35.16
17-06-2018 00:00,62.44,268.19,13.41,2.81,0.35,60.11,1.75,91.19,221.54,30.72
18-06-2018 00:00,60.5,181.99,14.58,5.61,0.38,52.71,1.39,232.75,199.1,31.76
19-06-2018 00:00,54.3,180.06,12.92,4.93,0.35,50.44,1.36,233.99,264.9,33.15
20-06-2018 00:00,68.25,235.49,24.36,8.16,0.45,45.5,1.46,160.8,244.31,35.69
21-06-2018 00:00,80.83,399.37,17.37,8.04,0.45,40.11,1.22,193.1,215.14,36.34
22-06-2018 00:00,113.29,315.24,22.08,11.08,0.61,37.43,0.95,206.13,240.54,37.27
23-06-2018 00:00,103.73,328.6,19.45,11.75,0.51,36.61,1.44,239.22,225.99,37.45
24-06-2018 00:00,71.48,221.58,17.29,9.8,0.38,36.29,1.76,248.35,238.23,37.27
25-06-2018 00:00,53.15,185.71,20.28,10.84,0.38,46.5,2.4,307.28,162.13,37.78
27-06-2018 00:00,55.89,119.51,32.04,7.33,0.51,68.73,1.73,148.67,177.54,30.23
28-06-2018 00:00,29.22,63.54,35.97,6.7,0.43,69.12,1.85,116.11,186.27,29.98
29-06-2018 00:00,40.26,83.56,44.13,6.29,0.49,75.01,1.9,112.81,160.61,30.55
30-06-2018 00:00,46.21,83.15,37.56,6.46,0.59,77.89,1.03,153.05,151.66,30.72
1/7/2018 0:00,34.73,68.83,23.74,6.7,0.52,70.1,1.25,273.94,215.38,32.95
2/7/2018 0:00,41.25,97.31,22.56,5.79,0.43,64.3,1.58,254.13,224.77,32.85
3/7/2018 0:00,48.89,115.57,39.44,9.27,0.48,69.65,1.43,91.97,218.05,30.76
4/7/2018 0:00,53.85,120.9,32.45,7.73,0.48,69.82,1.18,104.14,180.59,30.66
5/7/2018 0:00,58.57,150.45,34.06,12.08,0.52,66.25,1.27,208.01,228.71,32.21
6/7/2018 0:00,59.93,158.13,26.35,8.0,0.46,60.78,1.21,306.64,242.86,33.09
7/7/2018 0:00,69.28,183.55,28.77,9.22,0.52,56.75,1.22,243.54,248.22,33.96
8/7/2018 0:00,81.81,223.83,45.81,13.68,0.61,53.96,0.93,194.66,259.4,35.06
9/7/2018 0:00,74.2,189.01,50.3,14.25,0.66,63.21,1.42,128.77,191.54,34.3
10/7/2018 0:00,49.42,124.79,36.13,10.79,0.57,68.8,1.67,111.28,215.96,33.69
11/7/2018 0:00,43.17,112.5,43.34,10.08,0.6,69.58,1.37,128.46,155.31,32.55
12/7/2018 0:00,53.0,125.79,34.17,9.73,0.47,65.77,1.13,170.54,179.44,32.9
13-07-2018 00:00,34.04,90.96,36.41,8.06,0.54,75.53,1.36,118.48,129.64,29.35
14-07-2018 00:00,31.42,64.04,25.88,9.13,0.48,79.17,1.36,86.63,189.43,29.04
15-07-2018 00:00,40.92,87.07,29.52,8.66,0.62,76.31,1.36,106.81,206.33,30.39
16-07-2018 00:00,42.58,91.42,37.22,6.79,0.66,81.52,1.22,137.92,104.08,29.46
17-07-2018 00:00,45.95,111.52,33.29,9.33,0.57,70.81,1.25,92.31,171.33,31.87
18-07-2018 00:00,42.31,102.67,31.4,8.87,0.53,74.32,1.44,79.18,172.58,31.52
19-07-2018 00:00,36.91,86.08,28.47,9.35,0.53,72.16,1.24,105.38,247.68,32.31
20-07-2018 00:00,41.23,90.3,24.79,7.78,0.53,80.65,0.95,179.79,108.22,30.2
21-07-2018 00:00,40.81,83.18,35.84,9.39,0.6,81.76,1.04,152.91,116.59,29.46
22-07-2018 00:00,27.43,54.08,23.88,5.11,0.5,84.14,0.98,115.69,116.36,28.38
23-07-2018 00:00,32.42,76.35,27.88,7.7,0.48,76.37,1.03,104.08,153.78,30.45
24-07-2018 00:00,41.37,94.78,24.3,9.15,0.55,71.26,0.89,122.36,194.65,31.8
25-07-2018 00:00,31.49,64.21,22.72,6.81,0.51,79.61,0.8,223.72,91.75,29.36
